dep_id,site_name,dev_stat,fips_code,huc_code,quad_code,url,code_list,commodity_group,treaty_territory,treaty_status,legal_citation,tk_label,tk_label_note,care_collective_benefit,visibility_level,phase_ii_sensitivity,tribal_review_required,redistribution_allowed,ieee_2890_compliant,data_steward_phase1,data_steward_note,prov_source,prov_source_url,ai_generated,human_verified
10055781,Lookout Mine,past producer,f46033,h10120109,q44104NWD3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055781,FLD BE NB MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055782,Mayo Lode,past producer,f46033,h10120109,q44104NWD3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055782,FLD BE MIC TA,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055785,White Elephant Mine,past producer,f46033,h10120109,q44104NWD3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055785,FLD BE TA,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055794,Marydale Prospect,past producer,f46033,h10120109,q44104NWD3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055794,MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055795,Maxine Lode Prospect,occurrence,f46033,h10120109,q44104NWD3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055795,FLD MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055796,Mcclaren Mine,past producer,f46033,h10120109,q44104NWD3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055796,FLD,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055797,Mack Lode,occurrence,f46033,h10120109,q44104NWD3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055797,FLD MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055800,Dalmon Mica Mine,past producer,f46033,h10120109,q44104NWD2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055800,MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10094473,Virginia Lode,occurrence,f46033,h10120109,q44104NWD4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10094473,FLD,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10095923,Big Horn Lode Prospect,occurrence,f46033,h10120109,q44104NWD2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10095923,FLD MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
